,mean,std,max,mean_rating
Vallecano,858.570200248897,90.30521665745226,1125.0,858.570200248897
Vancouver Whitecaps,818.527743827915,132.53002206454667,1201.0,818.527743827915
Vannes,801.0735614000396,34.9238339283898,1049.0,801.0735614000396
Vanspor,731.2947441537393,85.45299649163643,1072.0,731.2947441537393
Varberg,832.1464872944694,136.06944553369112,1103.0,832.1464872944694
Varese,728.2183908045977,108.19532642473928,1098.0,728.2183908045977
Varnamo,949.1575931232092,91.53789397101691,1195.0,949.1575931232092
Varzim,979.5082929318704,77.98652311483747,1057.0,979.5082929318704
Vasco,896.4719184890656,107.28286411322351,1257.0,896.4719184890656
Vaslui,865.1415260639637,96.24533416327002,1177.0,865.1415260639637
Vecindario,772.0369036903691,19.015172356625012,984.0,772.0369036903691
Vegalta Sendai,813.2309948667807,157.17434195087222,1296.0,813.2309948667807
Vejle,727.6815584415584,84.5791519805735,1066.0,727.6815584415584
Velez Sarsfield,906.8495329462257,126.26308145212859,1245.0,906.8495329462257
Vendsyssel,645.8289302728454,132.598894501382,975.0,645.8289302728454
Venezia,783.9088471849866,94.76825593845875,1139.0,783.9088471849866
Veracruz,676.3636113404899,159.30412816493725,1120.0,676.3636113404899
Verdy,959.9966611018364,23.77834704936652,1088.0,959.9966611018364
Veria,876.800946969697,62.18627766941788,1130.0,876.800946969697
Veroia,836.6108234714004,37.99599672911849,1113.0,836.6108234714004
Verona,903.1433678500986,96.2238176729593,1168.0,903.1433678500986
Vestsjaelland,934.6507018992568,37.749360865983434,1085.0,934.6507018992568
Viborg,796.4534947716015,96.72147042305161,1138.0,796.4534947716015
Vicenza,801.5702173393838,128.3058756731701,1123.0,801.5702173393838
Viitorul Constanta,984.8443324937027,103.95526854261874,1247.0,984.8443324937027
Viking,921.4256624141315,134.8402831398311,1231.0,921.4256624141315
Villareal,827.492395185822,22.66780404687008,1049.0,827.492395185822
Villarreal,987.1550683581722,87.81707325671556,1232.0,987.1550683581722
Villarreal B,810.0324879480193,56.29361847491767,987.0,810.0324879480193
Virtus Entella,643.7793124616329,146.29695063996382,960.0,643.7793124616329
Virtus Lanciano,740.0959390862944,72.31154869658475,1028.0,740.0959390862944
Vissel Kobe,894.1774627230506,135.19047792207044,1233.0,894.1774627230506
Vitesse,904.2441007113018,126.14420234322417,1252.0,904.2441007113018
Vitesse ,973.0,0.0,973.0,973.0
Vitoria,773.3842605156038,120.89545995871467,1146.0,773.3842605156038
Vizela,801.4698924731183,63.90695315840505,997.0,801.4698924731183
Vladikavkaz,770.4579556898289,30.629219308481265,1059.0,770.4579556898289
Volendam,805.7312556458897,68.63158413495763,1121.0,805.7312556458897
Volga N. Novgorod,712.6299093655589,80.05425943685458,1070.0,712.6299093655589
Volgar-Astrakhan,878.0531073446327,1.5792923191231694,925.0,878.0531073446327
Volos NFC,918.9284793814433,79.37950477106243,1112.0,918.9284793814433
Waalwijk,783.3895663956639,128.93458480693866,1098.0,783.3895663956639
Waasland-Beveren,767.3956127080181,80.44264094768623,973.0,767.3956127080181
Wacker Innsbruck,847.436052366566,83.65305423037634,1066.0,847.436052366566
Walsall,660.1573896353167,205.9908092179231,1160.0,660.1573896353167
Waregem,846.1478965558337,109.91678045047371,1198.0,846.1478965558337
Warta Poznan,853.9708431836092,90.60254800177898,1012.0,853.9708431836092
Wasquehal,842.3737116681511,25.48085634980703,1036.0,842.3737116681511
Waterford,869.153667953668,94.12978208540507,1231.0,869.153667953668
Watford,811.2014226035903,124.87247183067025,1146.0,811.2014226035903
Wattenscheid,811.0641083521444,33.079055403101194,1040.0,811.0641083521444
Wealdstone,542.5885714285714,101.71922717200809,971.0,542.5885714285714
Wehen,733.2058657642414,59.704653519927504,1040.0,733.2058657642414
Welling United,501.53125,103.77903495635826,969.0,501.53125
Werder Bremen,1015.3130925507901,119.08752558281323,1316.0,1015.3130925507901
West Brom,845.5839449023372,116.33995574297336,1103.0,845.5839449023372
West Ham,922.4963305859771,87.85422693823611,1153.0,922.4963305859771
Westerlo,854.2079460078951,99.11744618675847,1167.0,854.2079460078951
Wexford,733.1656912948062,38.14623172983201,997.0,733.1656912948062
Weymouth,495.5360158074367,120.44740267347086,1077.0,495.5360158074367
Widzew Lodz,919.0881682290347,86.69216810946413,1189.0,919.0881682290347
Wigan,791.7222535847352,179.84632628348834,1172.0,791.7222535847352
Willem II,809.1230665010726,143.90240275823334,1222.0,809.1230665010726
Willem II ,978.0,0.0,978.0,978.0
Wimbledon,730.0307101727448,148.57601096778234,1173.0,730.0307101727448
Winterthur,725.4824120603015,109.02321858276503,966.0,725.4824120603015
Wisla,848.9850481500254,145.84416055509556,1185.0,848.9850481500254
Wisla Plock,835.8222222222222,136.5422187648091,1136.0,835.8222222222222
Woking,662.9174532349408,128.935196159224,975.0,662.9174532349408
Wolfsberger AC,859.9480977576216,113.90614427971782,1230.0,859.9480977576216
Wolfsburg,1020.3745487364621,88.63994137937746,1314.0,1020.3745487364621
Wolves,859.0934853787965,110.27642067084908,1162.0,859.0934853787965
Wrexham,765.1375183470701,145.28814332744838,1118.0,765.1375183470701
Wuhan FC,847.2491228070176,106.93298589313397,1142.0,847.2491228070176
Wuhan Three Towns,1140.7245696400626,112.15065944610124,1401.0,1140.7245696400626
Wuppertaler,884.0031588447654,13.685618916606652,1016.0,884.0031588447654
Wurzburger Kickers,631.7732715334106,79.90217142125955,1000.0,631.7732715334106
Wycombe,656.4702495201535,179.20475816506803,1152.0,656.4702495201535
Xamax,655.0798122065728,86.33415318774661,1062.0,655.0798122065728
Xanthi,986.7691682156134,80.49986042494427,1194.0,986.7691682156134
Xerez,734.2229031022597,128.3005186513613,1069.0,734.2229031022597
Yamaga,757.5714285714286,44.894580013847715,1042.0,757.5714285714286
Yanbian,839.1577021587999,54.91885745565753,1192.0,839.1577021587999
Yeni Malatyaspor,801.1422182468694,157.62180088399532,1086.0,801.1422182468694
Yenisey,828.8634989200864,72.7341415282095,1076.0,828.8634989200864
Yeovil,553.2045346440462,139.49480694852278,1011.0,553.2045346440462
Yiannina,1044.4037913340935,16.42034731693049,1047.0,1044.4037913340935
Yokohama F. Marinos,974.9804400977995,116.73305496976711,1304.0,974.9804400977995
Yokohama FC,717.4150837988827,150.93987748160822,948.0,717.4150837988827
York,712.1937450604042,173.22930532604448,1158.0,712.1937450604042
Young Boys,1029.713351772693,109.61897060983824,1308.0,1029.713351772693
Yozgatspor,851.7092561044861,40.153225190325685,1126.0,851.7092561044861
Yverdon,772.228813559322,107.63424362296833,978.0,772.228813559322
Zaglebie,869.2469604863222,143.2367311078626,1248.0,869.2469604863222
Zaglebie Sosnowiec,658.0757180156658,51.25621516401983,933.0,658.0757180156658
Zaragoza,881.9344948523589,124.52833623524019,1214.0,881.9344948523589
Zawisza,844.7955421023665,66.30732584708483,1160.0,844.7955421023665
Zenit,1143.4359103500378,96.53075682076123,1381.0,1143.4359103500378
Zeytinburnu,664.8848246324806,52.82426009260124,1004.0,664.8848246324806
Zhejiang Greentown,858.3384094754654,5.809903965608794,958.0,858.3384094754654
Zhejiang Professional,1122.8908857509628,143.93656542175032,1334.0,1122.8908857509628
Zhejiang Yiteng,746.7767700409596,27.461717709912907,987.0,746.7767700409596
Zurich,869.3987930600955,132.1221478415076,1297.0,869.3987930600955
Zwickau,852.7369152385363,35.56117456213715,1082.0,852.7369152385363
Zwolle,810.4798281945084,101.99332678070151,1017.0,810.4798281945084
